campaign_id,grammar,sqlite_version,run,timestamp_sec,total_edges,total_crashes,exec_count
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,867,16701,41,136256
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,868,16701,41,136596
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,869,16701,41,136933
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,870,16701,41,137181
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,871,16701,41,137423
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,872,16701,41,137634
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,873,16701,41,137949
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,874,16701,41,138153
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,875,16701,41,138153
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,876,16701,41,138153
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,877,16701,41,138153
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,878,16701,41,138275
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,879,16701,41,138606
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,880,16701,41,138823
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,881,16701,42,139051
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,882,16701,42,139217
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,883,16707,42,139445
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,884,16707,42,139445
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,885,16707,42,139445
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,886,16707,42,139445
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,887,16717,42,139445
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,888,16717,42,139445
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,889,16717,42,140388
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,890,16717,42,140741
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,891,16717,42,141035
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,892,16717,42,141120
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,893,16717,42,141453
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,894,16717,42,141539
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,895,16717,42,141539
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,896,16717,42,141539
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,897,16717,42,141799
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,898,16717,42,141846
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,899,16717,42,142235
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,900,16717,42,142456
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,901,16718,42,142774
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,902,16718,42,142849
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,903,16741,42,142989
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,904,16741,42,143365
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,905,16741,42,143484
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,906,16741,42,143905
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,907,16741,42,144112
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,908,16741,42,144488
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,909,16741,42,144815
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,910,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,911,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,912,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,913,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,914,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,915,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,916,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,917,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,918,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,919,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,920,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,921,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,922,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,923,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,924,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,925,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,926,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,927,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,928,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,929,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,930,16741,42,145147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,931,16741,42,145430
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,932,16741,43,145572
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,933,16741,43,145727
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,934,16741,43,146004
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,935,16741,43,146004
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,936,16741,43,146280
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,937,16741,43,146720
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,938,16741,43,146933
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,939,16741,43,147211
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,940,16750,43,147633
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,941,16766,43,147839
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,942,16861,43,148052
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,943,16932,43,148519
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,944,16945,43,148677
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,945,16953,43,149039
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,946,16953,43,149328
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,947,16953,43,149534
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,948,16953,43,149922
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,949,16953,43,150052
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,950,16953,43,150317
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,951,16953,43,150317
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,952,16953,43,150317
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,954,16958,43,150317
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,955,16958,43,150317
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,956,16958,43,150317
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,957,16958,43,151287
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,958,16962,43,151361
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,959,16962,44,151660
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,960,16962,44,152059
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,961,16962,44,152311
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,962,16984,44,152510
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,963,17009,44,152829
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,964,17025,44,153172
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,965,17112,44,153362
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,966,17112,44,153814
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,967,17112,44,154072
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,968,17112,44,154551
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,969,17112,44,154955
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,970,17112,44,155223
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,971,17112,44,155507
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,972,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,973,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,974,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,975,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,976,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,977,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,978,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,979,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,980,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,981,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,982,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,983,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,984,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,985,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,986,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,987,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,988,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,989,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,990,17112,44,155757
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,991,17112,44,156036
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,992,17112,44,156351
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,993,17112,44,156674
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,994,17112,44,156858
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,995,17112,44,157062
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,996,17112,44,157342
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,997,17112,44,157766
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,998,17112,44,157952
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,999,17112,44,158147
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1000,17112,44,158479
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1001,17112,44,158704
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1002,17112,44,159054
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1003,17112,44,159054
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1004,17112,44,159314
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1005,17112,44,159463
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1006,17112,44,159463
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1007,17112,44,159744
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1008,17112,44,159794
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1009,17112,44,159992
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1010,17112,44,159992
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1011,17112,44,159992
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1012,17112,44,159992
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1013,17112,44,159992
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1014,17112,44,159992
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1015,17112,44,160120
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1016,17112,45,160239
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1017,17112,45,160454
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1018,17112,45,160454
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1019,17112,46,160654
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1020,17112,46,160887
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1021,17112,46,161116
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1022,17113,46,161482
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1023,17113,46,161482
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1024,17119,46,161482
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1025,17119,46,161482
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1026,17119,46,161482
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1027,17124,46,161482
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1028,17124,46,161482
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1029,17124,46,161482
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1030,17124,46,161482
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1031,17125,46,162561
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1032,17125,46,162952
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1033,17125,47,163194
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1034,17125,47,163410
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1035,17125,47,163541
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1036,17125,48,163649
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1037,17125,48,163649
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1038,17125,48,163649
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1039,17125,48,163911
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1040,17125,48,164228
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1041,17125,48,164355
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1042,17125,48,164789
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1043,17125,48,165052
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1044,17127,48,165331
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1045,17127,48,165586
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1046,17127,48,165791
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1047,17127,48,166204
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1048,17127,48,166403
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1049,17127,48,166620
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1050,17127,48,167155
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1051,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1052,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1053,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1054,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1055,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1056,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1057,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1058,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1059,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1060,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1061,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1062,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1063,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1064,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1065,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1066,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1067,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1068,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1069,17127,48,167214
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1070,17127,48,167639
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1071,17127,48,167825
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1072,17127,48,168112
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1073,17127,48,168330
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1074,17127,48,168485
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1075,17127,48,168767
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1076,17127,48,169266
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1077,17127,48,169542
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1078,17127,48,169891
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1079,17144,48,170075
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1080,17159,48,170264
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1081,17161,48,170489
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1082,17178,48,170832
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1083,17184,48,171027
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1084,17184,48,171303
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1085,17184,48,171501
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1086,17184,48,171749
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1087,17184,48,172145
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1088,17184,48,172407
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1089,17184,48,172407
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1090,17184,48,172407
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1091,17184,48,172407
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1092,17192,48,172407
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1093,17192,48,172407
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1094,17192,48,172407
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1095,17192,48,173366
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1096,17192,48,173434
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1097,17192,48,173790
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1098,17192,48,174063
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1099,17192,48,174209
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1100,17192,48,174209
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1101,17192,48,174505
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1102,17233,48,174839
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1103,17246,48,175105
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1104,17262,48,175301
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1105,17264,48,175624
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1106,17265,48,175915
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1107,17265,48,176118
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1108,17265,48,176590
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1109,17265,48,176860
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1110,17265,48,176998
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1111,17265,48,177268
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1112,17265,48,177537
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1113,17265,48,177682
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1114,17265,48,177830
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1115,17265,48,177830
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1116,17265,48,177830
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1117,17265,48,177830
v3.3_uniform_sqlite-3.31.1_run1,v3.3_uniform,sqlite-3.31.1,1,1118,17265,48,177830
